index,time,longitude,latitude,magnitude,x,y
177688,2010-04-10 21:12:55.326,-116.18926,33.05729,2.05,-47.17688390967206,29.11943775798301
177924,2010-04-10 22:36:27.328,-116.75254,33.98962,1.02,56.47789286046495,-23.12547522010555
177933,2010-04-10 22:40:07.322,-116.18995,33.05739,2.2,-47.165956953965676,29.055099562499066
177958,2010-04-10 22:50:50.987,-116.18932,33.05734,1.32,-47.17134092729379,29.113829414982963
178205,2010-04-11 00:21:34.927,-116.4364,33.12145,1.64,-40.08434988540551,6.082525259864049
178235,2010-04-11 00:33:30.390,-116.34279,33.00251,1.43,-53.30048974427803,14.820315159649372
178487,2010-04-11 02:17:15.043,-116.36628,33.01131,1.35,-52.325065736977756,12.628507366672089
178555,2010-04-11 02:38:00.927,-116.40852,33.15707,1.24,-36.1216119322902,8.67539899389478
178601,2010-04-11 02:53:38.430,-116.36803,33.17866,1.26,-33.71680876357703,12.441539384611042
179271,2010-04-11 07:02:57.796,-116.67506,33.25607,1.34,-25.10377060050833,-16.11852689371755
179390,2010-04-11 07:47:08.886,-116.449,33.48074,1.23,-0.13379051988160737,4.888900396119465
179605,2010-04-11 09:18:53.724,-116.4364,33.12101,1.47,-40.13327565105555,6.0825558328111455
180040,2010-04-11 11:50:59.990,-116.41179,33.46001,1.31,-2.436491372450357,8.341917734381347
180046,2010-04-11 11:53:04.963,-116.4319,33.10823,1.8,-41.554074980312265,6.502582683289183
180607,2010-04-11 15:42:48.801,-116.71577,33.65406,1.78,19.157721943703883,-19.81275417141152
181005,2010-04-11 18:31:42.424,-116.5682,33.17344,1.23,-34.303256839804256,-6.188058147893698
181141,2010-04-11 19:33:45.313,-116.22233,33.28921,1.77,-21.397326359595887,25.968457607696354
181142,2010-04-11 19:33:48.901,-116.22267,33.28882,1.77,-21.440777162227437,25.936971110118165
181396,2010-04-11 21:14:33.638,-116.281,33.31376,1.0,-18.680599543768814,20.509360440351145
181487,2010-04-11 21:49:29.960,-116.45193,33.1168,1.34,-40.602205135028335,4.636494747868859
181692,2010-04-11 23:11:55.700,-116.4166,33.20332,1.46,-30.97949079760395,7.91903952566814
182359,2010-04-12 05:56:48.432,-116.3433,33.00377,1.33,-53.16045652549035,14.772543595322075
182672,2010-04-12 10:10:00.617,-116.42699,33.39393,1.19,-9.785369148089707,6.937145969394857
182737,2010-04-12 10:49:14.840,-116.12535,33.75315,1.42,30.218775964256746,34.795552000323696
182965,2010-04-12 13:14:54.994,-116.32846,33.01816,1.14,-51.55816163630664,16.153769387764626
183264,2010-04-12 15:46:21.838,-116.37684,33.04214,1.56,-48.89815556503826,11.639752066347071
183430,2010-04-12 17:01:24.053,-116.30162,33.0067,1.6,-52.82797533917401,18.658700873703502
183806,2010-04-12 21:33:05.518,-116.54855,33.45056,1.06,-3.4899145611734466,-4.345326968268319
183898,2010-04-12 22:43:12.124,-116.2209,33.2685,1.21,-23.699813483597516,26.107578750726013
184125,2010-04-13 01:29:29.522,-116.0121,33.03207,1.46,-49.91769734573021,45.643065214175444
184548,2010-04-13 06:23:07.521,-116.34382,33.00341,1.63,-53.20056022084409,14.724112430944764
184625,2010-04-13 07:20:20.947,-116.43182,33.16265,1.03,-35.50284238667232,6.505986550731126
184636,2010-04-13 07:28:37.067,-116.48201,33.0753,1.05,-45.217728728171075,1.8359270283544302
184682,2010-04-13 07:49:42.615,-116.09188,33.16744,1.35,-34.89734411152494,38.146807423693794
184849,2010-04-13 09:47:17.722,-116.57404,33.49401,1.15,1.3428610366002671,-6.706843212448626
184920,2010-04-13 10:26:53.939,-116.42077,33.24531,1.13,-26.310725560803842,7.527437137100934
185044,2010-04-13 11:42:13.122,-116.40938,33.05248,1.52,-47.7515595778882,8.605612388013686
185467,2010-04-13 16:04:30.086,-116.46364,33.0837,1.41,-44.28321695352616,3.5472488791847527
185518,2010-04-13 16:27:18.200,-116.34417,33.00322,1.0,-53.221736607946085,14.691505558966671
185593,2010-04-13 17:06:13.668,-116.28109,33.31356,1.0,-18.70285626038159,20.501044490573996
186092,2010-04-13 22:15:01.205,-116.70712,33.64328,1.04,17.95742195628103,-19.0145011063509
186256,2010-04-14 00:12:07.556,-116.94584,33.76963,1.58,32.07606966627501,-41.05243604275026
186375,2010-04-14 01:30:47.456,-116.75532,33.71204,1.36,25.613053446035305,-23.457641071735488
186615,2010-04-14 04:02:35.764,-116.41057,33.35266,1.08,-14.373167029040497,8.465554588323052
186806,2010-04-14 06:01:16.557,-116.46402,33.15469,1.01,-36.38950209690584,3.5089983821126243
187058,2010-04-14 08:29:32.906,-116.42546,33.48227,1.22,0.03769320762295898,7.0719805439676975
187365,2010-04-14 11:24:13.126,-116.49535,33.46689,1.9,-1.6750628536106946,0.590287472794083
187374,2010-04-14 11:26:16.290,-116.50009,33.46308,1.13,-2.09873242413612,0.15061489631910985
187537,2010-04-14 13:13:09.063,-116.41569,33.47772,1.03,-0.4675357798529539,7.978497052758578
187574,2010-04-14 13:34:41.851,-116.38088,33.05013,1.04,-48.010151965762226,11.262149052438058
187877,2010-04-14 16:46:31.056,-116.94584,33.76963,1.88,32.07606966627501,-41.05243604275026
188050,2010-04-14 18:58:18.781,-116.03389,33.05127,1.14,-47.79208568888859,43.60221597708137
188286,2010-04-14 22:00:22.779,-116.78444,33.61658,1.42,15.005364182508817,-26.180114432971862
188467,2010-04-15 00:15:15.701,-116.41434,33.03912,1.12,-49.2375221141248,8.144574421418847
189230,2010-04-15 07:25:51.009,-116.40149,33.38987,1.16,-10.234828158114025,9.304932964733181
189440,2010-04-15 08:57:15.330,-116.78812,33.99055,1.13,56.5898262472507,-26.40555421839931
189446,2010-04-15 08:59:03.552,-116.57404,33.49401,1.37,1.3428610366002671,-6.706843212448626
189567,2010-04-15 10:01:19.369,-116.59167,33.94838,1.07,51.86777257089486,-8.297732593870155
189628,2010-04-15 10:38:32.817,-116.09205,33.16741,1.22,-34.90074220873972,38.13099720126039
189865,2010-04-15 12:40:18.798,-116.24743,33.2958,1.72,-20.670536194895966,23.633652004975723
189986,2010-04-15 13:59:22.613,-116.47853,33.49796,1.01,1.7799854073499075,2.149728081968693
190177,2010-04-15 15:46:44.137,-116.33444,33.00226,1.2,-53.3270707941383,15.599032407466133
190615,2010-04-15 20:43:49.086,-116.33915,33.00028,1.65,-53.54793120975613,15.160145428543052
190622,2010-04-15 20:47:59.003,-116.33959,33.00002,2.2,-53.57690575105597,15.119157270984445
190723,2010-04-15 21:48:51.239,-116.22135,33.00088,1.39,-53.45788807675529,26.145582613509436
191974,2010-04-16 07:25:32.523,-116.85057,33.3923,1.34,-9.91475891596405,-32.38745272415305
192491,2010-04-16 11:28:17.206,-116.43299,33.4702,1.27,-1.304916910954683,6.374514983263345
193449,2010-04-16 19:41:58.557,-116.30559,33.35028,1.06,-14.624341142121528,18.21674006634796
193567,2010-04-16 20:51:47.275,-116.34502,33.01119,1.48,-52.33563267560771,14.610914187798562
194045,2010-04-17 00:49:56.947,-116.03393,33.05158,2.14,-47.75763206843678,43.59833383002215
194577,2010-04-17 05:55:43.832,-116.43042,33.03418,1.04,-49.78796552680112,6.646044228493225
195723,2010-04-17 15:55:05.737,-116.23379,33.3208,1.0,-17.887483255208945,24.89422993165808
195753,2010-04-17 16:16:06.421,-116.47847,33.49747,1.09,1.7255011367231479,2.155303842009671
196203,2010-04-17 20:19:46.194,-116.41719,33.27824,1.24,-22.648812247881263,7.8573943782270375
196244,2010-04-17 20:37:32.117,-116.31661,33.95854,1.58,53.009182274212755,17.07224916032322
196551,2010-04-17 23:21:01.153,-116.44581,33.28001,1.32,-22.453792682277324,5.196748110041652
196688,2010-04-18 00:44:06.874,-116.18339,33.21947,1.1,-29.141654775547206,29.611557921993967
196948,2010-04-18 02:59:21.457,-116.51656,33.46828,1.69,-1.520421570756604,-1.3771157037700268
196979,2010-04-18 03:14:35.370,-116.44447,33.13128,1.51,-38.99174581579538,5.3303841784237385
197287,2010-04-18 05:50:20.186,-116.24744,33.33735,2.39,-16.050392481012377,23.621444050114107
197299,2010-04-18 05:55:07.051,-116.2476,33.33724,1.03,-16.06266024717885,23.606610294239186
197318,2010-04-18 06:03:51.410,-116.24793,33.33762,1.5,-16.02048106841075,23.5758510775848
197498,2010-04-18 07:39:40.109,-116.43294,33.14934,1.09,-36.98291618927003,6.402706806384967
197919,2010-04-18 11:08:50.629,-116.85803,33.8839,1.08,44.75093804194346,-32.89197339974355
197998,2010-04-18 11:44:42.420,-116.03612,33.10973,1.16,-41.292575357188255,43.365440579791745
198233,2010-04-18 13:54:34.650,-116.7553,33.5795,1.05,10.875284055168805,-23.491879600568847
198315,2010-04-18 14:36:42.831,-116.36376,33.25839,1.02,-24.850720749185164,12.827213864952634
198758,2010-04-18 18:52:54.781,-116.43067,33.52051,1.1,4.289444320351926,6.585880743215333
198762,2010-04-18 18:53:22.041,-116.43067,33.52051,1.37,4.289444320351926,6.585880743215333
199011,2010-04-18 21:09:33.758,-116.387,33.19192,1.22,-32.24446986248194,10.674438603191147
199021,2010-04-18 21:14:44.652,-116.38709,33.19182,1.18,-32.255598576547456,10.666076054123044
199188,2010-04-18 22:54:42.478,-116.45104,33.50452,1.19,2.510330591129257,4.698411254565982
199459,2010-04-19 02:29:25.855,-116.81631,33.60102,2.06,13.283669581957152,-29.136481468756646
199460,2010-04-19 02:29:47.825,-116.81631,33.60102,1.84,13.283669581957152,-29.136481468756646
199546,2010-04-19 03:53:20.145,-116.98159,33.95218,1.06,52.389386157013035,-44.262518002748685
199600,2010-04-19 04:24:50.040,-116.4349,33.52508,1.04,4.7973447721809634,6.19342462922116
199776,2010-04-19 06:35:12.833,-116.03428,33.05092,1.35,-47.83116687031371,43.56604117514674
200238,2010-04-19 10:54:04.136,-116.72576,33.69882,1.1,24.136757220374697,-20.726639569370167
200338,2010-04-19 11:37:56.722,-116.23212,33.28395,1.29,-21.984612132465113,25.060001041928736
200383,2010-04-19 12:03:45.106,-116.67473,33.25641,1.07,-25.06601540216196,-16.0877793002389
200825,2010-04-19 15:58:54.519,-116.55288,33.49613,1.0,1.5774275858087443,-4.74455447976847
200828,2010-04-19 16:01:58.600,-116.47212,33.14626,1.16,-37.32711888284944,2.755214121651412
200971,2010-04-19 17:32:30.965,-116.49274,33.04788,1.52,-48.26683115135324,0.8363990768325297
201026,2010-04-19 18:05:43.721,-116.70028,33.63791,1.12,17.359072288132435,-18.38246674884133
201066,2010-04-19 18:33:37.451,-116.7341,33.67784,1.75,21.805587697110916,-21.503414686306467
201093,2010-04-19 18:49:07.970,-116.2708,33.31295,1.42,-18.768609639171938,21.457372548252096
201122,2010-04-19 19:07:50.684,-116.34824,33.01815,1.14,-51.56216265809471,14.309530957200806
201240,2010-04-19 20:13:12.433,-116.44938,33.50353,1.31,2.4003239588713647,4.852380323225288
201282,2010-04-19 20:36:45.361,-116.45584,33.17591,1.15,-34.02964032567184,4.269459166400282
201346,2010-04-19 21:19:56.070,-116.2708,33.31295,1.37,-18.768609639171938,21.457372548252096
201364,2010-04-19 21:28:15.844,-116.34715,33.02337,1.19,-50.9815751849432,14.410303173443351
201619,2010-04-19 23:47:34.279,-116.39797,33.13513,1.07,-38.5602998707925,9.65992100536286
202028,2010-04-20 04:13:34.476,-116.32253,33.00646,1.06,-52.85820755531833,16.708894353370656
203382,2010-04-20 18:11:14.200,-116.60809,33.06998,1.45,-45.80440126627141,-9.912431801782143
203453,2010-04-20 18:53:28.407,-116.71973,33.44956,1.47,-3.580864920056877,-20.227078315762583
203517,2010-04-20 19:39:51.730,-116.33385,33.00209,1.28,-53.34588552891627,15.654082853275899
203619,2010-04-20 21:13:53.155,-116.58859,33.45917,1.13,-2.5301356691769326,-8.05930881192162
203869,2010-04-21 02:02:51.070,-116.72562,33.65535,1.0,19.30308852686064,-20.724144703717993
204343,2010-04-21 08:58:32.056,-116.5893,33.46108,1.36,-2.317698067722639,-8.124994736492335
204381,2010-04-21 09:24:24.865,-116.33011,33.31875,1.5,-18.13434336905646,15.945005552080502
204415,2010-04-21 09:57:48.567,-116.33414,33.00495,1.27,-53.02791161881524,15.626530198820758
204440,2010-04-21 10:13:28.135,-116.48296,33.49773,1.27,1.7543276279333606,1.7389562676466828
204456,2010-04-21 10:18:40.980,-116.48296,33.49791,1.67,1.7743427144195376,1.7389526522776968
204466,2010-04-21 10:22:01.878,-116.48277,33.49748,1.0,1.7265320931404504,1.7565793361700044
204843,2010-04-21 15:59:33.389,-116.47777,33.49697,1.08,1.6699184216693845,2.2202252706789434
204877,2010-04-21 16:36:11.595,-116.43069,33.03403,1.0,-49.80466194214446,6.620885957136698
205058,2010-04-21 20:02:18.834,-116.39647,33.36909,1.1,-12.544997809061604,9.773335347876142
205280,2010-04-22 00:28:30.690,-116.06497,33.2163,1.16,-29.45419064193127,40.62881236714315
205566,2010-04-22 05:19:40.010,-116.4364,33.11974,1.29,-40.27449320154088,6.082644076062276
205730,2010-04-22 08:07:19.466,-116.40138,33.10184,1.12,-42.26228959244929,9.345957696630796
206182,2010-04-22 12:42:24.392,-116.76128,33.71912,2.28,26.40167763985162,-24.00694203835029
206354,2010-04-22 14:30:40.721,-116.10464,33.16886,1.43,-34.74404860157703,36.95852793472307
206412,2010-04-22 14:53:21.642,-116.41051,33.25533,1.04,-25.195763385253695,8.48060167076048
206475,2010-04-22 15:26:02.806,-116.45587,33.15699,2.1,-36.133449520700076,4.267590548911115
206940,2010-04-22 19:16:44.274,-116.48383,33.46776,1.29,-1.5781985440599795,1.6588582274378716
206943,2010-04-22 19:17:37.736,-116.35021,33.06471,1.76,-46.38519668404717,14.118358991774024
207064,2010-04-22 20:36:26.598,-116.82951,33.71845,1.08,26.345058737358215,-30.31765994509333
207146,2010-04-22 21:22:26.791,-116.74233,33.67632,1.42,21.638308675839852,-22.265353137585222
207281,2010-04-22 23:03:06.628,-116.03519,33.0726,2.06,-45.4208462022281,43.47047860823197
207462,2010-04-23 01:13:20.396,-116.47804,33.02555,1.07,-50.74959932408108,2.207091193884422
208037,2010-04-23 06:29:57.761,-116.49613,33.50258,1.03,2.293479916059861,0.5177218303594091
208573,2010-04-23 12:31:27.769,-116.42291,33.47205,1.17,-1.0985423244009,7.3093369669663835
208581,2010-04-23 12:34:14.225,-116.30094,33.26003,1.01,-24.658854597380664,18.66798948977934
208645,2010-04-23 13:17:12.420,-116.58125,33.43077,1.2,-5.688616775497218,-7.380811775490569
208646,2010-04-23 13:17:27.742,-116.58137,33.43093,1.56,-5.670817057568067,-7.3919338954793945
208898,2010-04-23 16:35:48.231,-116.58152,33.43036,1.04,-5.734187480337537,-7.405902221333703
209624,2010-04-24 04:24:14.646,-116.44015,33.16947,2.88,-34.74498236072204,5.730149132727083
209694,2010-04-24 05:21:23.944,-116.43885,33.16851,1.24,-34.851657203158055,5.851213257115251
209828,2010-04-24 07:06:37.366,-116.5886,33.45959,1.07,-2.4834330280634287,-8.060197433002418
210133,2010-04-24 10:22:02.257,-116.83981,33.88789,1.17,45.188962532236275,-31.208615793537735
210695,2010-04-24 17:07:03.945,-116.40615,33.04345,1.33,-48.75537838221984,8.907569232602246
211907,2010-04-25 09:44:38.975,-116.3264,33.00505,1.28,-53.015605667637864,16.348279214744007
212508,2010-04-25 17:14:42.933,-116.50125,33.48274,1.07,0.08735874719028834,0.04299959120143076
212933,2010-04-25 22:28:19.926,-116.46161,33.45624,1.4,-2.8585887602416764,3.7204440942956993
213082,2010-04-26 00:41:59.186,-116.57364,33.49248,1.07,1.1727070463506577,-6.669868950294384
214153,2010-04-26 14:43:44.739,-116.70038,33.63808,1.08,17.377993145598715,-18.3916880729539
215090,2010-04-27 06:13:19.134,-116.80911,33.70494,1.37,24.837035120181785,-28.435347949495114
215091,2010-04-27 06:13:23.000,-116.80913,33.70517,1.53,24.862615412464475,-28.43712202317831
216698,2010-04-28 02:36:34.631,-116.32718,33.0052,1.28,-52.99904842673726,16.275515234518682
217082,2010-04-28 08:11:48.443,-116.09005,33.76271,1.5,31.294208176329608,38.0548552758651
217132,2010-04-28 09:09:59.951,-116.33479,33.27651,1.7,-22.831923357704703,15.517675863145946
217255,2010-04-28 11:06:05.934,-116.50742,33.51224,1.05,3.3676235289839176,-0.5290404699835523
217396,2010-04-28 14:21:17.926,-116.93056,33.39622,1.05,-9.451093316862154,-39.81180396301615
217633,2010-04-28 21:09:40.406,-116.49746,33.49212,1.05,1.1303751451489132,0.3944504027219198
217655,2010-04-28 21:55:45.032,-116.44853,33.16561,1.17,-35.174624462592924,4.950383925486956
217802,2010-04-29 02:14:36.800,-116.82931,33.99951,1.07,57.59740725087703,-30.199929389198825
217981,2010-04-29 06:51:55.258,-116.65662,33.98209,1.28,55.62324397920017,-14.283193135107082
217995,2010-04-29 07:16:59.200,-116.58087,33.43131,1.42,-5.628598447500442,-7.345502832353886
218126,2010-04-29 10:19:31.167,-116.69562,33.64064,1.42,17.661818065729424,-17.950495051699843
218145,2010-04-29 10:48:50.204,-116.77925,33.66641,1.17,20.544904750148927,-25.68467974645597
218276,2010-04-29 15:03:56.209,-116.43491,33.06392,1.48,-46.481305739746105,6.225372408787941
218335,2010-04-29 16:16:57.685,-116.93984,33.81207,1.63,36.792810293440844,-40.47781866597706
218377,2010-04-29 17:31:03.301,-116.38555,33.47844,1.18,-0.38475453288503336,10.77382279740651
218535,2010-04-29 18:57:21.611,-116.58663,33.45813,1.06,-2.6459287327944936,-7.877578917345841
218782,2010-04-29 23:08:47.563,-116.42298,33.48759,1.9,0.6294217936947679,7.3015342971708455
219040,2010-04-30 05:21:29.347,-116.39865,33.04294,1.35,-48.811421873761574,9.606706276693759
219107,2010-04-30 06:48:43.632,-116.7742,33.48535,1.01,0.41072851555581114,-25.27023622302517
219322,2010-04-30 10:31:30.630,-116.34958,33.92859,1.08,49.67393745975726,14.0363214808411
219424,2010-04-30 12:04:56.864,-116.03412,33.24913,1.44,-25.791204166116998,43.48230332161144
219724,2010-04-30 17:25:51.924,-116.44833,33.16655,1.37,-35.070091710188784,4.968946685515188
219757,2010-04-30 18:10:24.092,-116.81157,33.93862,1.12,50.82171420900706,-28.58492080604493
219774,2010-04-30 18:33:07.668,-116.35907,33.02303,1.22,-51.020965165827604,13.299028002853039
219857,2010-04-30 20:23:22.886,-116.83653,33.72519,1.8,27.096587082610714,-30.96450640759599
220145,2010-05-01 02:15:37.501,-116.44867,33.16635,1.16,-35.092346864972484,4.937310802840888
220397,2010-05-01 07:05:26.941,-116.67424,33.25635,1.0,-25.072762739779876,-16.042228145523005
220597,2010-05-01 09:57:49.935,-116.4478,33.16627,1.09,-35.10120087641042,5.018295123367908
220825,2010-05-01 13:50:31.460,-116.46132,33.46001,1.53,-2.439373470683827,3.7471846282645878
220879,2010-05-01 14:53:13.274,-116.41614,33.04609,1.35,-48.46263269247477,7.976152986050132
220961,2010-05-01 16:08:54.951,-116.5879,33.45987,1.42,-2.4523525472773122,-7.995234632715947
221088,2010-05-01 18:55:20.361,-116.6736,33.25665,1.71,-25.039502749721724,-15.982663310345464
221193,2010-05-01 20:53:29.746,-116.58832,33.46016,1.54,-2.420073616173832,-8.034169811544293
221500,2010-05-02 05:08:40.783,-116.62803,33.59733,1.4,12.836307142655615,-11.699360531444317
221558,2010-05-02 06:32:20.650,-116.31509,33.50136,1.42,2.1733579048837224,17.304186326905278
221586,2010-05-02 07:18:11.143,-116.38418,33.47709,1.01,-0.534724708788301,10.901055919234873
221610,2010-05-02 07:47:56.146,-116.58808,33.46002,1.08,-2.435659441009346,-8.011918792876362
222138,2010-05-02 18:16:14.152,-116.38502,33.4778,1.42,-0.45586417134362756,10.823058609555533
222140,2010-05-02 18:16:30.716,-116.38468,33.47722,2.3,-0.5203217372720097,10.854665458552967
222147,2010-05-02 18:18:14.370,-116.38484,33.47759,1.01,-0.4791963307936728,10.83977945044159
222415,2010-05-02 22:42:16.120,-116.58149,33.43019,1.43,-5.75309275420592,-7.403132776378393
222500,2010-05-03 01:16:34.008,-116.24323,33.22318,1.25,-28.74454395059774,24.044026488147377
222602,2010-05-03 03:33:35.592,-116.72733,33.68267,1.05,22.341275213564465,-20.87579626308686
222603,2010-05-03 03:33:36.895,-116.71384,33.66593,1.06,20.477237973122747,-19.63141208216425
223125,2010-05-03 12:24:32.719,-116.45027,33.1288,1.6,-39.26779095204686,4.7904385731465995
223167,2010-05-03 13:17:01.886,-116.32658,33.30826,1.28,-19.30023102529631,16.27496561867943
